"Timestamp","URL of Yahoo Group"
"2019/10/18 10:35:59 PM CDT","https://groups.yahoo.com/neo/groups/SCFC/"
"2019/10/18 10:36:13 PM CDT","http://groups.yahoo.com/group/10thKingdom"
"2019/10/18 10:36:59 PM CDT","http://groups.yahoo.com/group/TenthKingdomFanfic/"
"2019/10/18 10:37:29 PM CDT","https://groups.yahoo.com/neo/groups/TheTenthKingdom"
"2019/10/18 10:38:22 PM CDT","http://clubs.yahoo.com/clubs/scottcohen"
"2019/10/18 10:38:36 PM CDT","http://clubs.yahoo.com/clubs/tenthkingdom"
"2019/10/18 10:38:54 PM CDT","http://clubs.yahoo.com/clubs/tenthkingdom"
"2019/10/18 10:39:18 PM CDT","http://clubs.yahoo.com/clubs/tenthkrpg?s"
"2019/10/18 10:39:30 PM CDT","http://clubs.yahoo.com/clubs/the10thkingdomrpg"
"2019/10/18 10:39:59 PM CDT","http://groups.yahoo.com/group/welovewolves"
"2019/10/18 10:40:21 PM CDT","http://groups.yahoo.com/group/WolfLoversAnonymous"
"2019/10/18 10:40:38 PM CDT","http://groups.yahoo.com/group/WeLoveWolf"
"2019/10/18 10:41:08 PM CDT","https://groups.yahoo.com/neo/groups/BetterBuffyFics/info"
"2019/10/18 10:41:25 PM CDT","https://groups.yahoo.com/neo/groups/Charmedfic/conversations/messages"
"2019/10/18 10:41:38 PM CDT","https://groups.yahoo.com/neo/groups/DataAnnex/conversations/messages"
"2019/10/18 10:42:18 PM CDT","https://groups.yahoo.com/neo/groups/TeriFiction/conversations/messages"
"2019/10/18 10:45:15 PM CDT","https://groups.yahoo.com/neo/groups/thomasgibson2/"
"2019/10/18 10:58:05 PM CDT","https://groups.yahoo.com/neo/groups/phonography"
"2019/10/18 11:02:46 PM CDT","https://groups.yahoo.com/neo/groups/CaerAzkaban/"
"2019/10/18 11:12:28 PM CDT","https://groups.yahoo.com/neo/groups/YamahaDX/info"
"2019/10/18 11:16:59 PM CDT","https://groups.yahoo.com/neo/groups/HUMANS-LIST/info"
"2019/10/18 11:30:59 PM CDT","https://groups.yahoo.com/neo/groups/skeptics"
"2019/10/19 12:59:35 AM CDT","https://br.groups.yahoo.com/neo/groups/anime-rs"
"2019/10/19 1:10:35 AM CDT","https://groups.yahoo.com/neo/groups/typewriters/info"
"2019/10/19 1:11:06 AM CDT","https://groups.yahoo.com/neo/groups/sfmunihistory/info"
"2019/10/19 1:12:31 AM CDT","https://groups.yahoo.com/neo/groups/bayarea_railhistory/info"
"2019/10/19 1:13:15 AM CDT","https://groups.yahoo.com/neo/groups/carfree_cities/info"
"2019/10/19 1:53:09 AM CDT","https://groups.yahoo.com/neo/groups/AlbinVega/info"
"2019/10/19 1:59:33 AM CDT","https://groups.yahoo.com/neo/groups/sonicthecomic/info"
"2019/10/19 2:25:48 AM CDT","https://groups.yahoo.com/neo/groups/extremeprogramming/info"
"2019/10/19 2:26:12 AM CDT","https://groups.yahoo.com/neo/groups/testdrivendevelopment/info"
"2019/10/19 2:26:32 AM CDT","https://groups.yahoo.com/neo/groups/refactoring/info"
"2019/10/19 2:28:41 AM CDT","https://groups.yahoo.com/neo/groups/HogwartsExposed"
"2019/10/19 2:29:06 AM CDT","https://groups.yahoo.com/neo/groups/kinsfire_fanfic"
"2019/10/19 2:29:22 AM CDT","https://groups.yahoo.com/neo/groups/girlwholived"
"2019/10/19 2:29:37 AM CDT","https://groups.yahoo.com/neo/groups/Didodikali"
"2019/10/19 2:30:00 AM CDT","https://groups.yahoo.com/neo/groups/bibleslash"
"2019/10/19 3:10:15 AM CDT","https://groups.yahoo.com/neo/groups/fansofgrandillusion/"
"2019/10/19 3:14:45 AM CDT","https://groups.yahoo.com/neo/groups/stopnato/info"
"2019/10/19 3:15:14 AM CDT","http://groups.yahoo.com/group/doepfer_a100"
"2019/10/19 3:40:36 AM CDT","https://groups.yahoo.com/neo/groups/The_Black_Pearl_Sails_FanFiction/info"
"2019/10/19 3:53:01 AM CDT","https://fr.groups.yahoo.com/neo/groups/CodeQuantum/info"
"2019/10/19 3:55:50 AM CDT","https://groups.yahoo.com/neo/groups/HogansBarracks/info"
"2019/10/19 3:56:26 AM CDT","https://groups.yahoo.com/neo/groups/hogansheroes/info"
"2019/10/19 3:59:59 AM CDT","https://groups.yahoo.com/neo/groups/fatalframers/info"
"2019/10/19 4:27:20 AM CDT","http://groups.yahoo.com/ondigital"
"2019/10/19 5:26:12 AM CDT","https://groups.yahoo.com/neo/groups/sgfic/info"
"2019/10/19 5:27:14 AM CDT","https://groups.yahoo.com/neo/groups/TheFastandtheFuriousSlash/info"
"2019/10/19 5:27:29 AM CDT","https://groups.yahoo.com/neo/groups/NSYNCSLASHLOVERS/info"
"2019/10/19 5:27:48 AM CDT","https://groups.yahoo.com/neo/groups/glam_dandy/info"
"2019/10/19 5:28:07 AM CDT","https://groups.yahoo.com/neo/groups/Sisters_of_thewritestuff/info"
"2019/10/19 5:28:29 AM CDT","https://groups.yahoo.com/neo/groups/flourish_and_blots/info"
"2019/10/19 5:30:03 AM CDT","https://groups.yahoo.com/neo/groups/Orlando_Bloom_Group/info"
"2019/10/19 5:31:28 AM CDT","https://groups.yahoo.com/neo/groups/savagegardenonline/info"
"2019/10/19 5:31:52 AM CDT","https://groups.yahoo.com/neo/groups/sgscrapbook/info"
"2019/10/19 5:32:03 AM CDT","https://groups.yahoo.com/neo/groups/savagegardenfever/info"
"2019/10/19 5:32:19 AM CDT","https://de.groups.yahoo.com/neo/groups/Adult_Fanfictions/info"
"2019/10/19 5:34:39 AM CDT","https://groups.yahoo.com/neo/groups/thedarrenhayesclub/info"
"2019/10/19 5:38:08 AM CDT","https://groups.yahoo.com/neo/groups/GroupManagersForum/info"
"2019/10/19 6:11:45 AM CDT","http://groups.yahoo.com/group/librie/"
"2019/10/19 6:14:31 AM CDT","https://groups.yahoo.com/neo/groups/yuletide_pinch_hit/info"
"2019/10/19 6:16:24 AM CDT","https://groups.yahoo.com/neo/groups/aladdin/info"
"2019/10/19 9:23:30 AM CDT","https://groups.yahoo.com/neo/groups/ABAQUS/"
"2019/10/19 9:44:01 AM CDT","https://groups.yahoo.com/neo/groups/FaheyGuitarPlayers/info"
"2019/10/19 9:53:40 AM CDT","https://groups.yahoo.com/neo/groups/GWML/info"
"2019/10/19 11:05:21 AM CDT","https://groups.yahoo.com/neo/groups/midatlanticretro/"
"2019/10/19 11:09:09 AM CDT","https://groups.yahoo.com/neo/groups/pms-compilation/"
"2019/10/19 11:11:58 AM CDT","https://groups.yahoo.com/neo/groups/pms-compilation/info;_ylc=X3oDMTJmNmozbDFlBF9TAzk3MzU5NzE0BGdycElkAzE2NDIzMTQwBGdycHNwSWQDMTcwNTA4ODA3OQRzZWMDdnRsBHNsawN2Z2hwBHN0aW1lAzE0NjQ5ODQ1NzE-"
"2019/10/19 11:14:09 AM CDT","https://groups.yahoo.com/neo/groups/renegadevirus/info"
"2019/10/19 11:15:53 AM CDT","https://groups.yahoo.com/neo/groups/WHUS-community/info"
"2019/10/19 11:26:52 AM CDT","https://groups.yahoo.com/neo/groups/bolo-dongleware/info"
"2019/10/19 11:27:22 AM CDT","https://groups.yahoo.com/neo/groups/dstarsoftware/info"
"2019/10/19 11:27:49 AM CDT","https://groups.yahoo.com/neo/groups/DX200/info"
"2019/10/19 11:28:25 AM CDT","https://groups.yahoo.com/neo/groups/lugnuts/info"
"2019/10/19 11:34:39 AM CDT","https://groups.yahoo.com/neo/groups/psf_rippers/"
"2019/10/19 11:35:10 AM CDT","https://groups.yahoo.com/neo/groups/Realmz-TheFinalBastion/"
"2019/10/19 11:35:59 AM CDT","https://groups.yahoo.com/neo/groups/tg33sy2235/"
"2019/10/19 11:36:27 AM CDT","https://groups.yahoo.com/neo/groups/jgb/info"
"2019/10/19 12:26:03 PM CDT","https://groups.yahoo.com/neo/groups/Read_Alphabet/info"
"2019/10/19 1:07:57 PM CDT","https://groups.yahoo.com/neo/groups/OldKenmoreSewingMachines/info"
"2019/10/19 1:08:06 PM CDT","https://groups.yahoo.com/neo/groups/heathkit/info"
"2019/10/19 1:32:30 PM CDT","https://groups.yahoo.com/neo/groups/liontower/info"
"2019/10/19 1:33:10 PM CDT","https://groups.yahoo.com/neo/groups/have_moicy/info"
"2019/10/19 1:33:52 PM CDT","https://groups.yahoo.com/neo/groups/IVOR-LIST/info"
"2019/10/19 1:55:02 PM CDT","https://fr.groups.yahoo.com/neo/groups/examen_f0_f4/info"
"2019/10/19 1:56:18 PM CDT","https://groups.yahoo.com/neo/groups/LifeSupport/info"
"2019/10/19 2:06:50 PM CDT","https://groups.yahoo.com/neo/groups/SonyReader/info"
"2019/10/19 2:07:25 PM CDT","https://groups.yahoo.com/neo/groups/CoCo3FPGA/conversations/messages?messageStartId=111&archiveSearch=true"
"2019/10/19 2:18:42 PM CDT","https://groups.yahoo.com/neo/groups/PnP/info"
"2019/10/19 2:56:27 PM CDT","https://groups.yahoo.com/neo/groups/AHCA/info"
"2019/10/19 3:02:57 PM CDT","https://groups.yahoo.com/neo/groups/turkmusikisi/info"
"2019/10/19 3:08:36 PM CDT","https://groups.yahoo.com/neo/groups/okgreens/"
"2019/10/19 3:09:25 PM CDT","https://groups.yahoo.com/neo/groups/okballotaccessnow/"
"2019/10/19 3:12:39 PM CDT","https://groups.yahoo.com/neo/groups/Sport-Maserati-L/info"
"2019/10/19 3:18:52 PM CDT","https://groups.yahoo.com/neo/groups/extremeprogramming"
"2019/10/19 3:37:18 PM CDT","https://groups.yahoo.com/neo/groups/kakadu_jpeg2000/info"
"2019/10/19 3:39:05 PM CDT","https://groups.yahoo.com/neo/groups/TarotL"
"2019/10/19 4:20:20 PM CDT","https://groups.yahoo.com/neo/groups/Kitties_Sims2/info"
"2019/10/19 5:38:39 PM CDT","https://groups.yahoo.com/neo/groups/GWML/info"
"2019/10/19 5:39:02 PM CDT","https://groups.yahoo.com/neo/groups/CFicML/info"
"2019/10/19 5:51:12 PM CDT","https://groups.yahoo.com/neo/groups/internationalspacestation"
"2019/10/19 5:54:59 PM CDT","https://groups.yahoo.com/neo/groups/MilRadioComms"
"2019/10/19 7:46:05 PM CDT","https://groups.yahoo.com/neo/groups/viola/info"
"2019/10/19 8:11:00 PM CDT","https://groups.yahoo.com/neo/groups/carrigons_sims2_creations_3/info"
"2019/10/19 9:32:29 PM CDT","https://groups.yahoo.com/neo/groups/SCA-Garb/info"
"2019/10/19 9:35:53 PM CDT","https://groups.yahoo.com/neo/groups/SCA_Scribes_and_Illumination/info"
"2019/10/19 9:36:08 PM CDT","https://groups.yahoo.com/neo/groups/SCA-Card-Weaving/info"
"2019/10/19 9:38:24 PM CDT","https://groups.yahoo.com/neo/groups/SCA-Rapier/info"
"2019/10/19 9:38:38 PM CDT","https://groups.yahoo.com/neo/groups/SCA-Card-Weaving/info"
"2019/10/19 9:38:54 PM CDT","https://groups.yahoo.com/neo/groups/SCA_songbook/info"
"2019/10/19 9:39:45 PM CDT","https://groups.yahoo.com/neo/groups/SCA_machine_embroidery/info"
"2019/10/19 9:41:10 PM CDT","https://groups.yahoo.com/neo/groups/SCA_Leatherworking/info"
"2019/10/19 9:42:24 PM CDT","https://groups.yahoo.com/neo/groups/SCA-Archery/info"
"2019/10/19 9:42:40 PM CDT","https://groups.yahoo.com/neo/groups/SCA-Milliners/info"
"2019/10/19 9:42:51 PM CDT","https://groups.yahoo.com/neo/groups/scanewcomers/info"
"2019/10/19 10:12:05 PM CDT","https://groups.yahoo.com/groups/ukbloggers-discuss/"
"2019/10/19 10:13:14 PM CDT","https://groups.yahoo.com/groups/ukbloggers-social/"
"2019/10/19 10:14:00 PM CDT","https://groups.yahoo.com/groups/ukbloggers/"
"2019/10/19 10:17:48 PM CDT","https://groups.yahoo.com/neo/groups/OldTimeRadioResearchersGroup"
"2019/10/19 10:21:57 PM CDT","https://groups.yahoo.com/neo/groups/Coronado_PST/info"
"2019/10/19 10:22:48 PM CDT","https://groups.yahoo.com/neo/groups/Flysky_RC_radio/info"
"2019/10/19 10:37:49 PM CDT","https://groups.yahoo.com/neo/groups/feline-heart/"
"2019/10/19 10:39:17 PM CDT","https://groups.yahoo.com/neo/groups/Feline-CRF-Support"
"2019/10/19 11:19:14 PM CDT","https://groups.yahoo.com/neo/groups/etniez2/"
"2019/10/19 11:30:02 PM CDT","https://groups.yahoo.com/neo/groups/galleriartis"
"2019/10/19 11:47:36 PM CDT","https://groups.yahoo.com/neo/groups/dragwars/info"
"2019/10/20 12:23:22 AM CDT","https://groups.yahoo.com/neo/groups/solascripturatt/info"
"2019/10/20 12:29:13 AM CDT","http://groups.yahoo.com/group/powertoolssoftware"
"2019/10/20 1:08:36 AM CDT","https://groups.yahoo.com/neo/groups/manicminerandjetsetwilly/info"
"2019/10/20 1:16:53 AM CDT","https://groups.yahoo.com/neo/groups/380z/info"
"2019/10/20 1:17:19 AM CDT","https://groups.yahoo.com/neo/groups/gnu-unifont/info"
"2019/10/20 1:17:40 AM CDT","https://groups.yahoo.com/neo/groups/zhangzhungstudies/info"
"2019/10/20 1:18:26 AM CDT","https://groups.yahoo.com/neo/groups/MEDIATEK1389/info"
"2019/10/20 1:19:37 AM CDT","https://groups.yahoo.com/neo/groups/cknewsletter/info"
"2019/10/20 2:07:37 AM CDT","https://groups.yahoo.com/neo/groups/dbmmlist/info"
"2019/10/20 2:51:44 AM CDT","https://groups.yahoo.com/neo/groups/BuckarooBanzai/info"
"2019/10/20 5:12:18 AM CDT","https://groups.yahoo.com/neo/groups/feline-heart/info"
"2019/10/20 8:08:35 AM CDT","https://groups.yahoo.com/neo/groups/feline-heart/info"
"2019/10/20 8:11:43 AM CDT","https://groups.yahoo.com/neo/groups/ETE/info"
"2019/10/20 9:08:44 AM CDT","https://groups.yahoo.com/neo/groups/SkateFans"
"2019/10/20 10:02:59 AM CDT","https://groups.yahoo.com/neo/groups/TheHeathenInHisBlindness/info"
"2019/10/20 12:24:46 PM CDT","https://groups.yahoo.com/neo/groups/magneto/info"
"2019/10/20 12:26:30 PM CDT","https://groups.yahoo.com/neo/groups/DannFic/info"
"2019/10/20 12:27:06 PM CDT","https://groups.yahoo.com/neo/groups/friendsofdigicomp/info"
"2019/10/20 12:27:36 PM CDT","https://groups.yahoo.com/neo/groups/tx16w/info"
"2019/10/20 12:27:48 PM CDT","https://groups.yahoo.com/neo/groups/Feline-CRF-Support/info"
"2019/10/20 12:27:50 PM CDT","https://groups.yahoo.com/neo/groups/yamahablackboxes/info"
"2019/10/20 12:28:03 PM CDT","https://groups.yahoo.com/neo/groups/applecpm/info"
"2019/10/20 12:28:22 PM CDT","https://groups.yahoo.com/neo/groups/FELINE-CANCER/info"
"2019/10/20 12:32:25 PM CDT","https://groups.yahoo.com/neo/groups/NARTARC/info"
"2019/10/20 1:23:45 PM CDT","https://fr.groups.yahoo.com/neo/groups/juriconnexion"
"2019/10/20 1:35:49 PM CDT","https://groups.yahoo.com/neo/groups/magneto/info"
"2019/10/20 1:39:34 PM CDT","https://groups.yahoo.com/neo/groups/power-pro/conversations/topics/44380;_ylc=X3oDMTM2YmVzM29rBF9TAzk3MzU5NzE0BGdycElkAzI0ODc3NzcEZ3Jwc3BJZAMxNzA2MDMwNDA5BG1zZ0lkAzQ0MzgyBHNlYwNmdHIEc2xrA3Z0cGMEc3RpbWUDMTU3MTU5MTY0MAR0cGNJZAM0NDM4MA--"
"2019/10/20 2:46:35 PM CDT","https://br.groups.yahoo.com/neo/groups/simsa_skins/info"
"2019/10/20 3:57:33 PM CDT","https://groups.yahoo.com/neo/groups/jgb/info"
"2019/10/20 5:07:11 PM CDT","https://groups.yahoo.com/neo/groups/20817BB"
"2019/10/20 6:27:13 PM CDT","https://br.groups.yahoo.com/neo/groups/solascripturatt/info"
"2019/10/20 6:58:25 PM CDT","https://groups.yahoo.com/neo/groups/MESEMBS/info"
"2019/10/20 6:58:38 PM CDT","https://groups.yahoo.com/neo/groups/Lithops/info"
"2019/10/20 6:59:57 PM CDT","https://groups.yahoo.com/neo/groups/the_amazing_lithops/info"
"2019/10/20 7:00:35 PM CDT","https://groups.yahoo.com/neo/groups/Cactus_Anonymous/info"
"2019/10/20 7:01:05 PM CDT","https://groups.yahoo.com/neo/groups/Stapeliad/info"
"2019/10/20 7:01:22 PM CDT","https://groups.yahoo.com/neo/groups/sastapeliads/info"
"2019/10/20 10:20:12 PM CDT","https://groups.yahoo.com/neo/groups/LTspice/"
"2019/10/20 11:02:10 PM CDT","https://groups.yahoo.com/neo/groups/deathinjune2"
"2019/10/20 11:41:27 PM CDT","https://groups.yahoo.com/neo/groups/botany_teachers/info"
"2019/10/20 11:52:39 PM CDT","https://groups.yahoo.com/neo/groups/nalbinding/info"
"2019/10/21 12:07:11 AM CDT","https://groups.yahoo.com/neo/groups/LeftLibertarian"
"2019/10/21 12:07:18 AM CDT","https://groups.yahoo.com/neo/groups/LeftLibertarian2/"
"2019/10/21 3:27:40 AM CDT","https://groups.yahoo.com/neo/groups/rapidq/info"
"2019/10/21 5:27:51 AM CDT","https://groups.yahoo.com/neo/groups/ArachneDevelopment/info"
"2019/10/21 5:30:05 AM CDT","https://groups.yahoo.com/neo/groups/Arachne_Bugs/info"
"2019/10/21 5:31:02 AM CDT","https://groups.yahoo.com/neo/groups/EmbeddedPascal/info"
"2019/10/21 5:34:34 AM CDT","https://groups.yahoo.com/neo/groups/GNU-M68HC11/info"
"2019/10/21 5:35:56 AM CDT","https://groups.yahoo.com/neo/groups/jallist/info"
"2019/10/21 5:36:44 AM CDT","https://groups.yahoo.com/neo/groups/LTspice/info"
"2019/10/21 5:41:17 AM CDT","https://groups.yahoo.com/neo/groups/watt-32/info"
"2019/10/21 5:51:03 AM CDT","https://groups.yahoo.com/neo/groups/Astromist/"
"2019/10/21 5:51:25 AM CDT","https://groups.yahoo.com/neo/groups/zambutomirrorgroup/"
"2019/10/21 9:08:35 AM CDT","https://groups.yahoo.com/neo/groups/EQ6/info"
"2019/10/21 9:17:21 AM CDT","https://groups.yahoo.com/neo/groups/GWML/info"
"2019/10/21 11:59:23 AM CDT","https://groups.yahoo.com/neo/groups/TASDI/info"
"2019/10/21 11:59:49 AM CDT","https://groups.yahoo.com/neo/groups/TakomaJunctionTF/info"
"2019/10/21 12:53:04 PM CDT","https://fr.groups.yahoo.com/neo/groups/sf-info"
"2019/10/21 12:54:41 PM CDT","https://groups.yahoo.com/neo/groups/OCSF"
"2019/10/21 5:57:57 PM CDT","https://groups.yahoo.com/neo/groups/RavenCon/info"
"2019/10/21 6:15:28 PM CDT","https://groups.yahoo.com/neo/groups/GirlFags/info"
"2019/10/21 6:16:31 PM CDT","https://mx.groups.yahoo.com/neo/groups/girlfaguydykemexico/info"
"2019/10/21 6:56:19 PM CDT","https://groups.yahoo.com/neo/groups/cartoontransformation/info"
"2019/10/21 6:56:41 PM CDT","https://groups.yahoo.com/neo/groups/Wildtakes/info"
"2019/10/21 8:17:36 PM CDT","https://groups.yahoo.com/neo/groups/HumaneFundraising/info"
"2019/10/21 8:18:31 PM CDT","https://groups.yahoo.com/neo/groups/BuddhistLampoon/info"
"2019/10/21 8:20:13 PM CDT","https://groups.yahoo.com/neo/groups/BuddhistLampoon/info"
"2019/10/21 8:20:29 PM CDT","https://groups.yahoo.com/neo/groups/NeuterNeuterLand/info"
"2019/10/21 8:21:31 PM CDT","https://groups.yahoo.com/neo/groups/ShelterFundraising/info"
"2019/10/21 8:29:43 PM CDT","https://groups.yahoo.com/neo/groups/fca-l/conversations/messages"
"2019/10/21 9:04:31 PM CDT","https://groups.yahoo.com/neo/groups/jumbocruiser/info"
"2019/10/21 9:05:13 PM CDT","https://groups.yahoo.com/neo/groups/ssi_list/info"
