5887213	a8ca4n3a30o1oa5ha7n0oa6o	OPEN	ALL	125	0
7154989	h4salon	OPEN	SUBSCRIBERS	150	0
12539244	fqzy	OPEN	SUBSCRIBERS	72	0
8873621	pokemonsappruby	OPEN	SUBSCRIBERS	90	0
23363723	SuperEnglish04	RESTRICTED	SUBSCRIBERS	43	0
11460313	Gareth_Gates_Fans_club	OPEN	SUBSCRIBERS	64	0
11967884	love_cookiesgroups	OPEN	SUBSCRIBERS	88	0
26892335	SuperBrain31B	RESTRICTED	SUBSCRIBERS	43	0
10969917	loveboa_paradise	OPEN	SUBSCRIBERS	95	0
9203126	rsj	RESTRICTED	SUBSCRIBERS	64	0
18429902	GMTFootballClub	OPEN	SUBSCRIBERS	41	0
16411210	niki9296339	OPEN	ALL	50	0
7707691	hate_ayu	OPEN	SUBSCRIBERS	126	0
7040574	NinG	OPEN	SUBSCRIBERS	73	0
9028229	zxc142857	RESTRICTED	SUBSCRIBERS	69	0
12243260	hunter_x_hunter_dark	OPEN	SUBSCRIBERS	88	0
10641250	tsd-exchange2	RESTRICTED	SUBSCRIBERS	42	0
8700828	sasa_lee_2002hk2003	OPEN	SUBSCRIBERS	71	0
5890440	ilaymyloveonnickybyrne	OPEN	SUBSCRIBERS	92	0
24030842	SuperEnglish05	RESTRICTED	SUBSCRIBERS	36	0
7724811	matthewdragon	RESTRICTED	SUBSCRIBERS	42	0
5888671	ahbdtbbo	OPEN	ALL	69	0
11594335	siuyiclub	OPEN	SUBSCRIBERS	84	0
11896593	KCCST5C	OPEN	SUBSCRIBERS	42	0
8119838	asmspeople	OPEN	SUBSCRIBERS	60	0
11184591	Assshknfhjdkpoiu2003	OPEN	SUBSCRIBERS	57	0
10518501	All-in-Twins	OPEN	SUBSCRIBERS	153	0
7983308	Crazyforleon2	OPEN	ALL	141	0
11461535	sammi_fullmoon	OPEN	SUBSCRIBERS	47	0
6816350	theatre_of_dreams	OPEN	SUBSCRIBERS	96	0
8013423	mabellou_2c	OPEN	SUBSCRIBERS	76	0
5886920	a6ta6ha5thcua	OPEN	ALL	66	0
15329252	hades87780	OPEN	SUBSCRIBERS	36	0
9484943	free_comic_world	OPEN	SUBSCRIBERS	82	0
12365364	ccctw_keiyuet	RESTRICTED	SUBSCRIBERS	31	0
11792654	ilovehpu	OPEN	SUBSCRIBERS	33	0
11024037	tvbf	RESTRICTED	SUBSCRIBERS	32	0
20919457	sifeouhk	RESTRICTED	ALL	28	0
12486037	iloveuboyz	OPEN	SUBSCRIBERS	40	0
15797464	mini-cooper	OPEN	MODERATORS	33	0
20800119	southern_district	RESTRICTED	SUBSCRIBERS	30	0
11442129	mosesbobo	RESTRICTED	SUBSCRIBERS	31	0
11577045	COMICS200X	OPEN	SUBSCRIBERS	47	0
17604478	carolinehill7	RESTRICTED	ALL	27	0
6946436	sscmisschanchan	OPEN	SUBSCRIBERS	60	0
15745017	anticharmaine_association	OPEN	ALL	31	0
10758803	chocho_std	OPEN	SUBSCRIBERS	37	0
12448543	2e4ever	OPEN	SUBSCRIBERS	30	0
12663331	04football	RESTRICTED	SUBSCRIBERS	31	0
8741257	Hogwart_magic_school	OPEN	SUBSCRIBERS	43	0
17396516	fan_tai	RESTRICTED	ALL	26	0
13227299	QQ-Twins	OPEN	SUBSCRIBERS	37	0
18222255	TSDOlympics2006	OPEN	ALL	27	0
26255820	KORNERSTONE_CISSP04052009	OPEN	ALL	25	0
7723521	TSEKGMSHA_Cookies	OPEN	SUBSCRIBERS	114	0
14640229	Leo_Australia	RESTRICTED	ALL	27	0
11855699	Foreve_W-inds_Home	OPEN	SUBSCRIBERS	74	0
5891410	pochaccobcoe6e	OPEN	ALL	37	0
13593469	berryz	OPEN	ALL	34	0
16333414	sbiaccounting21901f3a20052006	RESTRICTED	ALL	24	0
14112879	sst1989	OPEN	ALL	25	0
7926465	truthfriends	OPEN	SUBSCRIBERS	26	0
13047538	LizenUnitedClassClubs	OPEN	SUBSCRIBERS	57	0
4218358	scarymoviehk2000	OPEN	SUBSCRIBERS	44	0
16867320	tangchuina	OPEN	ALL	25	0
13077981	mingming22tsoy	OPEN	SUBSCRIBERS	36	0
5884599	3afaboebfobaoa4wbaq0g7	OPEN	ALL	31	0
14713331	ltmps5D	OPEN	ALL	30	0
17865257	catechism2007	RESTRICTED	SUBSCRIBERS	30	0
7232561	harrypotter90	OPEN	NOBODY	70	0
19197146	antioch_agape	RESTRICTED	SUBSCRIBERS	22	0
7160850	fuwingfansclub	OPEN	SUBSCRIBERS	52	0
17144275	agile_garden	OPEN	ALL	23	0
23352669	chemsocivest0809	OPEN	ALL	22	0
12472123	OrlandoBloom_Orly_Orli	OPEN	SUBSCRIBERS	51	0
13568468	Scintillant_Star	OPEN	SUBSCRIBERS	55	0
4680622	ILOP1997	RESTRICTED	SUBSCRIBERS	26	0
23573112	womandom	RESTRICTED	ALL	24	0
12934197	spss5aa	RESTRICTED	SUBSCRIBERS	20	0
7428903	patapatpet	OPEN	SUBSCRIBERS	42	0
8989038	LOVE_CC_FOREVER	OPEN	SUBSCRIBERS	37	0
15552070	moon_lovesweet	OPEN	ALL	42	0
10730743	02_digitalworld	RESTRICTED	SUBSCRIBERS	35	0
20311039	Raymondchu003	OPEN	ALL	32	0
5890481	ioeacya4a7ab0	OPEN	ALL	45	0
4262401	Katan_AngelCage	OPEN	SUBSCRIBERS	54	0
8332407	KTTvolunteers	RESTRICTED	SUBSCRIBERS	21	0
8529051	Yan_Tommy	OPEN	SUBSCRIBERS	65	0
10831868	6a2osu	RESTRICTED	SUBSCRIBERS	19	0
16735632	inuyasha_best_love	OPEN	ALL	29	0
10213626	gillian_fans_in	OPEN	ALL	26	0
13241793	BHM2004MoHeTun	RESTRICTED	SUBSCRIBERS	28	0
15137420	Ahy_fansgroup2005	OPEN	SUBSCRIBERS	25	0
15890905	PY98	OPEN	ALL	22	0
5889081	bbxacdacdyoyo	OPEN	ALL	47	0
4901104	llsy6c	OPEN	SUBSCRIBERS	26	0
11334431	lifev6003	OPEN	SUBSCRIBERS	44	0
9812925	pooh4ever	OPEN	SUBSCRIBERS	32	0
6670293	twins199696	OPEN	SUBSCRIBERS	70	0
17421575	8186lms	RESTRICTED	ALL	18	0
15785408	LP131_LP131S	RESTRICTED	ALL	18	0
16119792	stes940107network	OPEN	SUBSCRIBERS	19	0
11685752	happypili	OPEN	SUBSCRIBERS	34	0
15532849	alysonhau	OPEN	ALL	20	0
18858011	uow2006	RESTRICTED	ALL	17	0
11728500	s-e-x2004	OPEN	SUBSCRIBERS	44	0
11319538	harrypottercountry	OPEN	SUBSCRIBERS	32	0
16777354	vivien_studio	OPEN	ALL	20	0
13454023	YELD01Intake	OPEN	ALL	22	0
11312812	hofunglowBjoey	OPEN	SUBSCRIBERS	17	0
5892293	y2kaeuabha6pbec7	OPEN	ALL	36	0
12709313	nyforum_th4	RESTRICTED	SUBSCRIBERS	20	0
7880347	goditsang	OPEN	SUBSCRIBERS	16	0
4219881	freshairgroup	OPEN	SUBSCRIBERS	28	0
8228443	football_club2002	RESTRICTED	SUBSCRIBERS	23	0
5888044	acx9da5aeacyaf8	OPEN	ALL	25	0
6340032	love_club	OPEN	SUBSCRIBERS	36	0
11057199	oursagill	OPEN	SUBSCRIBERS	24	0
10663415	wongmanwai1212	OPEN	SUBSCRIBERS	74	0
15791462	48_group	OPEN	ALL	25	0
12998942	crazy-lf	OPEN	SUBSCRIBERS	42	0
5886856	a6na6n7a8aba	OPEN	ALL	41	0
12950380	CrazyFridayClub	RESTRICTED	SUBSCRIBERS	19	0
11150679	fkyc_waisirgroup	RESTRICTED	SUBSCRIBERS	23	0
20377361	crystal_walter_wedding	OPEN	SUBSCRIBERS	16	0
16764718	paradiseofangel	OPEN	ALL	17	0
17000378	6aamgirls	OPEN	ALL	20	0
3429660	hklinuxusergroup	RESTRICTED	SUBSCRIBERS	34	0
8749871	pm_kwankwan6	OPEN	SUBSCRIBERS	29	0
22707375	f1ed151e	OPEN	ALL	15	0
12188757	H_game_marker	OPEN	SUBSCRIBERS	39	0
5885049	7r1a17subbaak	OPEN	ALL	33	0
19377531	dbsu6a	RESTRICTED	SUBSCRIBERS	14	0
9688610	Comic_EX-am	RESTRICTED	SUBSCRIBERS	36	0
16845258	theresama2005	OPEN	ALL	27	0
18444724	DragonBall_YuYuHakusho	OPEN	SUBSCRIBERS	13	0
13919192	tuenyuen	RESTRICTED	ALL	16	0
18570456	loveclub923	OPEN	ALL	15	0
14332894	chun516	RESTRICTED	ALL	20	0
15751138	roymastange	OPEN	ALL	16	0
11482258	ouhk-b386	OPEN	ALL	17	0
23183316	tkofunday_group	OPEN	ALL	13	0
7751032	ayucn2	OPEN	SUBSCRIBERS	18	0
16562152	charming_stephy	OPEN	ALL	26	0
14002367	sana5536	OPEN	ALL	32	0
22870930	632fbe29	OPEN	ALL	14	0
3977563	chi520hk-Va	OPEN	SUBSCRIBERS	13	0
11446541	SUPERgirlTWINS	OPEN	ALL	22	0
11482509	Place_for_Gill	OPEN	SUBSCRIBERS	30	0
11063925	Twins_Joey_2R_Boyz	OPEN	ALL	20	0
7831131	brad_pitt_fans	OPEN	SUBSCRIBERS	32	0
13531084	sho_sakurai01	OPEN	ALL	18	0
9793987	speedradio4	OPEN	SUBSCRIBERS	15	0
12268513	for_asignment	RESTRICTED	SUBSCRIBERS	12	0
4769405	My_footprints	OPEN	SUBSCRIBERS	29	0
17792371	twghsayp	OPEN	SUBSCRIBERS	15	0
9108480	Junofansclub	OPEN	SUBSCRIBERS	38	0
19076160	20061231	OPEN	ALL	14	0
12070618	cityubandaholic	OPEN	SUBSCRIBERS	13	0
11149423	little_fighter2	OPEN	SUBSCRIBERS	31	0
9181257	BU_CIE_Family	RESTRICTED	SUBSCRIBERS	15	0
11366262	3dbest	OPEN	SUBSCRIBERS	14	0
17702888	modelcar_collection	OPEN	ALL	13	0
11744314	limeiting2004	OPEN	SUBSCRIBERS	32	0
21126628	sec_superlearning	RESTRICTED	SUBSCRIBERS	11	0
7793353	midi-station	OPEN	ALL	17	0
21276500	s4_9_2	OPEN	ALL	12	0
16630100	2005detech	RESTRICTED	SUBSCRIBERS	16	0
15068103	BBA_Grevolution	OPEN	ALL	13	0
10609267	mANGmANG_House	RESTRICTED	SUBSCRIBERS	12	0
19104266	isttang-PhotoClub	OPEN	ALL	11	0
5889191	bcoebcoea5aea4i0i	OPEN	ALL	16	0
18470875	CPE2006	OPEN	ALL	14	0
13509416	6b_6hebu_club	OPEN	SUBSCRIBERS	17	0
15883318	hklivingstyle	OPEN	ALL	11	0
18411124	census4401	OPEN	ALL	11	0
15794886	love5e03	OPEN	ALL	15	0
15848817	swc_singyiou	RESTRICTED	ALL	19	0
11185172	KTS_6S	OPEN	SUBSCRIBERS	12	0
14061710	christo_cell	OPEN	ALL	14	0
5886099	a4oea6ae50ta4jaea1u	OPEN	ALL	30	0
7496907	sky-demon	OPEN	SUBSCRIBERS	21	0
13877368	bps1shk	RESTRICTED	ALL	10	0
14075130	group5_prefect	OPEN	ALL	19	0
7688454	cutie-rain	OPEN	SUBSCRIBERS	25	0
19385825	ucswk07	OPEN	ALL	10	0
7587027	kula_hunter	OPEN	SUBSCRIBERS	19	0
10395773	HKTCRCSifuTips	RESTRICTED	MODERATORS	11	0
13438470	SFA6A2001	RESTRICTED	ALL	12	0
22982879	f47255421	OPEN	ALL	10	0
5888379	aeabcv3tha7a4na6a	OPEN	ALL	12	0
12333426	hku_spacecc_news	RESTRICTED	SUBSCRIBERS	10	0
14533889	comicparadise	OPEN	SUBSCRIBERS	18	0
12504535	iloveTwins_2R	OPEN	ALL	27	0
7354583	lcs_campd	RESTRICTED	SUBSCRIBERS	9	0
12434516	Pongo_town	RESTRICTED	SUBSCRIBERS	10	0
8137245	dreamelf	OPEN	SUBSCRIBERS	35	0
11325805	lss_3d	RESTRICTED	SUBSCRIBERS	11	0
17229412	ilovey6	RESTRICTED	ALL	9	0
12414292	jakey660309	OPEN	ALL	21	0
15939208	joycewai	OPEN	ALL	9	0
8515307	3TLAND	OPEN	SUBSCRIBERS	29	0
60361455	hkie_ive_ty	RESTRICTED	ALL	9	0
14178378	SOTON1995	OPEN	ALL	10	0
22744402	i66fe5b547e	OPEN	ALL	13	0
11838054	hkich	RESTRICTED	SUBSCRIBERS	10	0
10059180	Shine-is-the-best	OPEN	ALL	25	0
10663153	honey_sugar	RESTRICTED	SUBSCRIBERS	16	0
16446047	cathy1007group	OPEN	ALL	17	0
14660143	pichipichipitch2005	OPEN	ALL	22	0
22238417	supportsichuan	RESTRICTED	ALL	11	0
10097950	lky6a	RESTRICTED	SUBSCRIBERS	10	0
20728287	vivienbenjamin5201314	OPEN	ALL	12	0
22870975	dea165e4	OPEN	ALL	11	0
15622165	YTLteam	RESTRICTED	SUBSCRIBERS	14	0
39789321	jposk3	RESTRICTED	ALL	9	0
18299010	ferrari01	OPEN	ALL	13	0
10103192	magic-home	OPEN	SUBSCRIBERS	27	0
6521045	cheungchingyum	OPEN	SUBSCRIBERS	15	0
11535350	ggyy-girl	OPEN	SUBSCRIBERS	23	0
16139202	puredanz	RESTRICTED	SUBSCRIBERS	8	0
6898184	harrypotter_2002	OPEN	SUBSCRIBERS	22	0
20606232	sky_oasis_club	OPEN	SUBSCRIBERS	9	0
9834850	foreverkelly18	OPEN	SUBSCRIBERS	12	0
19404530	hkbuffett	OPEN	ALL	8	0
17268312	Conte_Study_Group	RESTRICTED	ALL	8	0
9195426	digimonloversgroup	OPEN	SUBSCRIBERS	15	0
18092323	ecosway_hkgroup	OPEN	ALL	9	0
5884670	44aaba5a5aby	OPEN	ALL	19	0
22989154	a8905d7af	OPEN	ALL	9	0
20002520	28vs8rs_leader_advance	OPEN	ALL	8	0
20375046	syucst_36	OPEN	ALL	9	0
60896176	abundantlifeworship	RESTRICTED	SUBSCRIBERS	8	0
22523122	ee0759f1	OPEN	ALL	9	0
22870911	882c66b6	OPEN	ALL	9	0
10228192	ust_art_game	OPEN	SUBSCRIBERS	10	0
5891851	takkiland	OPEN	ALL	11	0
4080652	CoolestSite	OPEN	ALL	11	0
15627873	sevenbaby	OPEN	ALL	9	0
7839567	havepoints	OPEN	ALL	8	0
14423279	youth_department_mwcsaa	OPEN	ALL	9	0
9238069	Tommarvoloriddle	OPEN	SUBSCRIBERS	16	0
11522467	cbt1987f5b	RESTRICTED	SUBSCRIBERS	9	0
21582604	GospelSingingRoom	RESTRICTED	SUBSCRIBERS	7	0
18948387	fin4070	RESTRICTED	SUBSCRIBERS	7	0
10003263	saibo_juno	OPEN	SUBSCRIBERS	9	0
3541046	leobayview	RESTRICTED	SUBSCRIBERS	19	0
43208816	swrhuwa	OPEN	ALL	10	0
13172808	YOUTHS-Link	RESTRICTED	SUBSCRIBERS	7	0
22528495	a70c99107	OPEN	ALL	7	0
13059167	a0956932971	OPEN	SUBSCRIBERS	10	0
13672301	DAVISLF234555	OPEN	ALL	26	0
13807782	eduwong1992	OPEN	ALL	12	0
7661313	hate_cookie	OPEN	SUBSCRIBERS	20	0
12786570	kei_jj	OPEN	SUBSCRIBERS	25	0
10895139	7legsghost	RESTRICTED	SUBSCRIBERS	8	0
22499230	a69ab9f77	OPEN	ALL	8	0
27923865	hkildivofans	OPEN	ALL	7	0
10465845	ly2546	OPEN	SUBSCRIBERS	12	0
18605705	y092206892112345	OPEN	ALL	14	0
19931434	just2007	OPEN	ALL	7	0
18163040	kwai-chung	RESTRICTED	ALL	7	0
14999848	hkusu_survey	OPEN	ALL	7	0
5890514	ivetya6pbec8a88a6a	OPEN	ALL	19	0
12462959	purplelee	OPEN	SUBSCRIBERS	15	0
22983558	a7006085a	OPEN	ALL	9	0
10109785	HarryHarryGroup	OPEN	SUBSCRIBERS	18	0
14586072	theprinceoftennisclub	OPEN	ALL	20	0
7764218	sound_pro	OPEN	SUBSCRIBERS	9	0
5887157	a7uadiaaba7ea6b3o	OPEN	ALL	14	0
14422767	winkypang2005	OPEN	ALL	10	0
17964957	7cctw	OPEN	ALL	19	0
5886145	a4pa4pa4a7a4a1ea5obdaabboa1iadnb	OPEN	ALL	14	0
8413332	FM5PG	OPEN	SUBSCRIBERS	9	0
7416341	Hunterar	OPEN	SUBSCRIBERS	13	0
14494765	keithcandy	RESTRICTED	SUBSCRIBERS	7	0
22871021	639dc98d639dc98d	OPEN	ALL	7	0
10586511	LFSL	OPEN	SUBSCRIBERS	16	0
10268319	v7_fdship4ever	OPEN	SUBSCRIBERS	7	0
22506397	f8b97eba	OPEN	ALL	8	0
16285340	PSP_ISO_Share	OPEN	ALL	12	0
18795853	j-starhome	OPEN	ALL	7	0
9009778	ekidsyeetak	OPEN	SUBSCRIBERS	12	0
4061536	allfriendsgroup	OPEN	SUBSCRIBERS	10	0
21491793	dhbc_choir_ad	OPEN	ALL	9	0
9011514	ycps6b	RESTRICTED	SUBSCRIBERS	6	0
20221523	ylaa35	RESTRICTED	SUBSCRIBERS	6	0
5887170	a7va4o0ua6yabya4sadn6a4ss0u	OPEN	ALL	8	0
22498583	d4816880	OPEN	ALL	8	0
4397034	hklta	OPEN	SUBSCRIBERS	10	0
22550371	asyatraining0809	OPEN	ALL	6	0
15976840	agehkl	OPEN	ALL	11	0
13147668	kiki2004	OPEN	SUBSCRIBERS	11	0
15439411	Takuya_857	RESTRICTED	ALL	6	0
11535746	n4nickcarter	OPEN	SUBSCRIBERS	9	0
5891092	milkingjimmy	OPEN	ALL	25	0
11625106	Digimon_kouji_kouichi_twins	OPEN	ALL	14	0
13713802	play_lineage	RESTRICTED	SUBSCRIBERS	7	0
14447401	europeanbiz	OPEN	ALL	6	0
5884637	3ia6ebcoafsa8a8gacoea4bda5qa4a3a	OPEN	ALL	16	0
10488969	ho_tsun_li	OPEN	SUBSCRIBERS	8	0
6890501	blytheclubhk	OPEN	SUBSCRIBERS	11	0
6997241	joey_joey	OPEN	SUBSCRIBERS	18	0
10173582	Best_Friends2003	OPEN	SUBSCRIBERS	8	0
15153052	NeptuneCO	OPEN	SUBSCRIBERS	10	0
16698436	mkt3020a_gp5	OPEN	ALL	6	0
14716289	selffoto	RESTRICTED	SUBSCRIBERS	18	0
8945209	postpetpark	OPEN	SUBSCRIBERS	11	0
9955146	hkwebsite_groups	OPEN	ALL	15	0
13813751	windholuck	OPEN	ALL	23	0
13113366	tentrees2004	OPEN	SUBSCRIBERS	8	0
8463160	ccgfellowship02	RESTRICTED	SUBSCRIBERS	7	0
8107750	Beautyasia	RESTRICTED	SUBSCRIBERS	25	0
22520770	a8e424f50	OPEN	ALL	6	0
5890363	hongkongmusicpower	OPEN	ALL	7	0
22654041	tr4352t5	OPEN	ALL	10	0
22009080	wondrboyedm	OPEN	ALL	67	0
